NK_PRODUCT;wNbr;NK_PI_Product;NK_SP_PRODUCT;NK_PRODUCT_IND;ID;CODE;TYPE;NAME;admissionnumber;producingCountryPrimaryKey;exhaustionDeadline;soldoutDeadline;isSalePermission;packageInsert;terminationReason
95208CB6-E6A0-4E5B-BAA2-C59D18D3D594;7127-1;NULL;2BDC6745-0130-49AA-90F6-1B0E70A424B5;2BDC6745-0130-49AA-90F6-1B0E70A424B5;1;APPROVED;SALE_PERMISSION;Legan;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
089203D2-6BB3-487F-A3DC-D8FBDF58B9B8;18. Mär;NULL;2C4C578B-BCA3-4D63-879C-EEB8826A052D;2C4C578B-BCA3-4D63-879C-EEB8826A052D;3;APPROVED;SALE_PERMISSION;Sanoplant Schwefel;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
9300C235-68D7-4482-AAFA-6C50CB97B876;4700-1;NULL;2C639EA3-5607-4B00-B71C-BB123C1C609B;2C639EA3-5607-4B00-B71C-BB123C1C609B;1;APPROVED;SALE_PERMISSION;RUGA;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
F0A1F222-D63B-4D15-B828-9F98138E1B49;2710-1;NULL;2C7769D4-79FA-4EEA-96EE-EF1A2FB1398E;2C7769D4-79FA-4EEA-96EE-EF1A2FB1398E;1;APPROVED;SALE_PERMISSION;Sanoplant Kupfer;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
0CEF1E11-4F49-4860-B006-AFED5AD5D414;6838-4;NULL;2D2DE35A-8CF7-45EF-A09D-5233BB51F8A4;2D2DE35A-8CF7-45EF-A09D-5233BB51F8A4;4;RETIRED;SALE_PERMISSION;Gesal Kupfer-Pilzschutz;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2026-10-31 00:00:00.0000000;2025-10-31 00:00:00.0000000;true;NULL;F749EA3D-F8F3-4B34-BFAD-F312B6825041
21080757-CAF2-45B2-9487-9630232E3E0F;6633-1;NULL;2D2F22BE-7B26-4F27-9984-392848F3459A;2D2F22BE-7B26-4F27-9984-392848F3459A;1;APPROVED;SALE_PERMISSION;CAPTAN 80 WDG;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
EA223105-BBDD-4C83-A520-4942414661B0;7204-2;NULL;2DCA61DE-5D54-4661-BA4E-CB717A2AD5F3;2DCA61DE-5D54-4661-BA4E-CB717A2AD5F3;2;APPROVED;SALE_PERMISSION;Sitradol Tec;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
E398D514-8F2A-40FC-B7EF-D72EC9FBDAD5;7024-1;NULL;2DCC74E8-CB0C-4D68-A7FD-63CDAFD79026;2DCC74E8-CB0C-4D68-A7FD-63CDAFD79026;1;APPROVED;SALE_PERMISSION;Nospor Combi;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
A6507080-EE1D-461B-BA27-121D10858661;7297-2;NULL;2DFD83FF-D91E-4271-B39A-2095CE0B959E;2DFD83FF-D91E-4271-B39A-2095CE0B959E;2;APPROVED;SALE_PERMISSION;Pointer SX;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
11E3B0FE-801D-4A8C-822A-C8ED68CCF555;2892-2;NULL;2E2274E5-0862-4D76-9D16-A694C4DFC0E9;2E2274E5-0862-4D76-9D16-A694C4DFC0E9;2;APPROVED;SALE_PERMISSION;Aprex FL;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
3C9CCEE3-3F59-4AE0-BFCC-6B3C15BF5202;7333-2;NULL;2E40FD54-D398-44A0-94D8-DBEBB207A56F;2E40FD54-D398-44A0-94D8-DBEBB207A56F;2;RETIRED;SALE_PERMISSION;Perfetto HG;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2026-10-31 00:00:00.0000000;2025-10-31 00:00:00.0000000;true;NULL;72B65CE2-82DF-4A6C-AC3D-9150D645E43B
5D08DED9-D6C7-4C22-95E4-18312592E72D;7321-2;NULL;2E72E78E-87FB-402B-84D1-FFFD0803AA37;2E72E78E-87FB-402B-84D1-FFFD0803AA37;2;APPROVED;SALE_PERMISSION;Cloronet;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
0CEF1E11-4F49-4860-B006-AFED5AD5D414;6838-1;NULL;2F1C00CB-5578-4ADD-B0A1-F388AB35AE84;2F1C00CB-5578-4ADD-B0A1-F388AB35AE84;1;RETIRED;SALE_PERMISSION;Cuprum Flow;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2026-10-31 00:00:00.0000000;2025-10-31 00:00:00.0000000;true;NULL;F749EA3D-F8F3-4B34-BFAD-F312B6825041
E68EED58-56CA-4A28-B87B-34F76BFDF1D7;7448-1;NULL;2F7DCB4E-F2D6-41F0-BB24-1A0E1C72347B;2F7DCB4E-F2D6-41F0-BB24-1A0E1C72347B;1;APPROVED;SALE_PERMISSION;Arlit;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
B4271664-18E8-483E-9056-6F2320DC1D9E;6662-2;NULL;30148C49-BF58-40F7-AD03-508A40EF0785;30148C49-BF58-40F7-AD03-508A40EF0785;2;APPROVED;SALE_PERMISSION;Capito Schneckenkorn Bio;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
00CAE2E6-762B-492B-B54C-5384776F29EB;6823-1;NULL;304157F1-4C56-46A9-8276-372F0EEA8608;304157F1-4C56-46A9-8276-372F0EEA8608;1;APPROVED;SALE_PERMISSION;Capito Moosvertilger Rasen P;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
EA2CD256-D947-48AF-9C48-771C4FA09017;6107-2;NULL;3065F469-53CE-4F15-BF25-6511C62331A7;3065F469-53CE-4F15-BF25-6511C62331A7;2;APPROVED;SALE_PERMISSION;LOTIQ;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
08353B23-23DB-4433-A9EB-B17A193BDC1F;6663-2;NULL;306D7B08-9A7F-474D-8AFB-AFB95C36C1C1;306D7B08-9A7F-474D-8AFB-AFB95C36C1C1;2;APPROVED;SALE_PERMISSION;Mioplant Unkrautvertilger;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
92C2E862-0B77-4ED3-8F8B-37B36A7CD9C9;7240-1;NULL;322AC7EF-9205-41A2-8CD2-06AF2BDF1C03;322AC7EF-9205-41A2-8CD2-06AF2BDF1C03;1;APPROVED;SALE_PERMISSION;Topcorn;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
64750B8A-558F-4392-AA1E-48325F366B4A;6646-1;NULL;323A7E94-5D33-4FF2-A43A-E61FD0CF15A1;323A7E94-5D33-4FF2-A43A-E61FD0CF15A1;1;APPROVED;SALE_PERMISSION;Roundup PowerMax;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
E4E4F5B8-49C8-4A8D-92F6-3FE8165B09CC;6889-1;NULL;335EB38C-1434-4B82-84F7-EDCEDD9C55A9;335EB38C-1434-4B82-84F7-EDCEDD9C55A9;1;APPROVED;SALE_PERMISSION;Ranman Top;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
C04B8145-16BA-4A1F-B454-2F70A34146C0;6581-2;NULL;336BD842-6090-4350-A244-76BDF3E3A4F0;336BD842-6090-4350-A244-76BDF3E3A4F0;2;APPROVED;SALE_PERMISSION;Barritus Rex;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
1D16A666-F3ED-44BE-A098-7A15F95B830F;7152-1;NULL;33AAE43B-DD75-413E-B2C5-DB516E159279;33AAE43B-DD75-413E-B2C5-DB516E159279;1;APPROVED;SALE_PERMISSION;Pandorra;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
4B859E88-0340-42F0-8DC2-D71FD5B03A66;5168-3;NULL;33AD4400-D4CB-47FB-B727-0F95A531D788;33AD4400-D4CB-47FB-B727-0F95A531D788;3;APPROVED;SALE_PERMISSION;Zofal R;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
B361B6E5-34C5-492C-B0E2-34C8B4E5AA46;7540-1;NULL;33DC6E88-8D66-4B4F-BAA8-3347E3461427;33DC6E88-8D66-4B4F-BAA8-3347E3461427;1;APPROVED;SALE_PERMISSION;Costello;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
6B69AD14-F947-4931-8A71-ECD34D32FD1A;7018-2;NULL;341D35C0-78CC-4403-AE76-2350DF0F7C3E;341D35C0-78CC-4403-AE76-2350DF0F7C3E;2;APPROVED;SALE_PERMISSION;Oxykupfer 35;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
9B4B098A-3DE7-466D-AE08-76F34B0004B9;5056-4;NULL;343DBF49-A1E1-4CA4-97A2-B5C13566B974;343DBF49-A1E1-4CA4-97A2-B5C13566B974;4;APPROVED;SALE_PERMISSION;SCORE PROFI;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
6267C2BC-DA78-472A-AF3D-7676AF84F74A;6168-1;NULL;35563045-634B-462E-8513-122C2A969C29;35563045-634B-462E-8513-122C2A969C29;1;APPROVED;SALE_PERMISSION;Boxer;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
3C9CCEE3-3F59-4AE0-BFCC-6B3C15BF5202;7333-1;NULL;36C04DE9-5AFF-48D8-AA5A-66A193C92343;36C04DE9-5AFF-48D8-AA5A-66A193C92343;1;RETIRED;SALE_PERMISSION;Gesal Käfer- und Raupen-Stop;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2026-10-31 00:00:00.0000000;2025-10-31 00:00:00.0000000;true;NULL;72B65CE2-82DF-4A6C-AC3D-9150D645E43B
F4952CC3-C858-4F8F-8A1F-254F2CE17CA9;7314-1;NULL;36DE346E-5403-4ABA-ACAE-8A282C03A863;36DE346E-5403-4ABA-ACAE-8A282C03A863;1;APPROVED;SALE_PERMISSION;Atlantis Star;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
E61DF369-78F7-40C8-8383-FA5D5253C3A0;2720-3;NULL;373795CD-6054-4462-B168-FD5C7A3F20AE;373795CD-6054-4462-B168-FD5C7A3F20AE;3;APPROVED;SALE_PERMISSION;Blackout Extra;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
D370014E-1EA6-4C2A-ADD8-A68F174AB2B8;6851-3;NULL;3781CF06-DA55-4878-B3D2-30E8E2D0793E;3781CF06-DA55-4878-B3D2-30E8E2D0793E;3;APPROVED;SALE_PERMISSION;Pushback-perfectLawn;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
E7609C89-F1B6-4FCC-83A4-092AC7D61D9A;4687-1;NULL;37880B70-BE40-4EF6-A0E5-67CBD5C710C3;37880B70-BE40-4EF6-A0E5-67CBD5C710C3;1;APPROVED;SALE_PERMISSION;Bio Garden Pilz-Stopp;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
8CE37E1E-F762-4FD9-A026-DF47667077CC;6940-2;NULL;38154861-EDF6-4468-976E-5E97A97003C6;38154861-EDF6-4468-976E-5E97A97003C6;2;APPROVED;SALE_PERMISSION;Coop Oecoplan Biocontrol Fungizid;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
BC0E52E7-69F5-4A7C-A0C4-D2D0519541B0;6964-1;NULL;394F4AA1-52AA-4C01-A91B-5DB0E6DEA5F5;394F4AA1-52AA-4C01-A91B-5DB0E6DEA5F5;1;APPROVED;SALE_PERMISSION;Pyra>proXX;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
4B63B7C6-C2C9-4B8D-AF84-07C8619D3B1F;6695-1;NULL;39CA0AAD-D73B-471C-A667-20FB59996165;39CA0AAD-D73B-471C-A667-20FB59996165;1;APPROVED;SALE_PERMISSION;Antarion;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
C04B8145-16BA-4A1F-B454-2F70A34146C0;6581-5;NULL;3A8B1EB0-22EB-4528-A4FD-461BAAB145A6;3A8B1EB0-22EB-4528-A4FD-461BAAB145A6;5;APPROVED;SALE_PERMISSION;Gepard;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
0B8A9253-4ACB-4996-B1ED-56A79D893B04;7245-1;NULL;3aa9cc91-6ad6-45b6-857e-fae2ae514f45;3aa9cc91-6ad6-45b6-857e-fae2ae514f45;8689;APPROVED;SALE_PERMISSION;Ombral Era;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
88FAF07F-E1F5-4B01-8513-CF88DA5B03C7;7434-1;NULL;3BCD3E04-523C-4AF4-87AA-F4FD636F0A0D;3BCD3E04-523C-4AF4-87AA-F4FD636F0A0D;1;APPROVED;SALE_PERMISSION;Starane Max;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
D39C7071-FF0A-4FA4-9783-CAEC2C1826C7;7133-3;NULL;3BE8E875-BD9A-49FB-8F38-7817C20744B2;3BE8E875-BD9A-49FB-8F38-7817C20744B2;3;APPROVED;SALE_PERMISSION;BIOHOP OriON;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
3D413DE5-87DF-45A6-8DFB-53C8543782F0;6741-1;NULL;3BF340C8-1BCF-4782-B48A-EB20442E624F;3BF340C8-1BCF-4782-B48A-EB20442E624F;1;RETIRED;SALE_PERMISSION;Resolva Spray gegen Schädlinge;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2026-10-31 00:00:00.0000000;2025-10-31 00:00:00.0000000;true;NULL;72B65CE2-82DF-4A6C-AC3D-9150D645E43B
C809377F-97C2-4111-A1BC-EE4B9CC825EB;7273-2;NULL;3BF807D3-30CC-4347-A8D3-EA92E6EA73D1;3BF807D3-30CC-4347-A8D3-EA92E6EA73D1;2;APPROVED;SALE_PERMISSION;MAAG Dipel;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
EDF90661-F78E-4CA0-ADE5-D8C0C1F08A4F;3072-1;NULL;3C3B9E04-F68B-451B-8AB5-968045026260;3C3B9E04-F68B-451B-8AB5-968045026260;1;APPROVED;SALE_PERMISSION;Stabilan S;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
6C10B098-86D9-4F71-860D-FA15B4C8C72F;4682-4;NULL;3D056DEB-ED90-40AE-99B3-D8284619B5B6;3D056DEB-ED90-40AE-99B3-D8284619B5B6;4;APPROVED;SALE_PERMISSION;Gesal Natur-Insektizid;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
AE9D9D27-974C-40B4-816C-8309423156B9;7406-3;NULL;3D30B5E0-FDC3-4E7E-BE8C-C5A4E4AB3A84;3D30B5E0-FDC3-4E7E-BE8C-C5A4E4AB3A84;3;APPROVED;SALE_PERMISSION;Pyrus 400 SC;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
6667F140-F419-493B-B0BC-8D4EEC1A8B59;7450-2;NULL;3D779C88-91B7-47AE-91BA-C7CDD8FF8F02;3D779C88-91B7-47AE-91BA-C7CDD8FF8F02;2;APPROVED;SALE_PERMISSION;Gesal Kupfer-Pilzschutz;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
3D413DE5-87DF-45A6-8DFB-53C8543782F0;6741-2;NULL;3EB1AD6B-FD46-438B-A881-9C4D7CD30AE0;3EB1AD6B-FD46-438B-A881-9C4D7CD30AE0;2;RETIRED;SALE_PERMISSION;MIOPLANT Spray gegen Schädlinge;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2026-10-31 00:00:00.0000000;2025-10-31 00:00:00.0000000;true;NULL;72B65CE2-82DF-4A6C-AC3D-9150D645E43B
0f09faaf-fe58-4a55-8f20-3c612c102ad9;7573-2;NULL;3EDF0F5C-5C4D-4D6E-81DE-E78C8BD2C378;3EDF0F5C-5C4D-4D6E-81DE-E78C8BD2C378;2;APPROVED;SALE_PERMISSION;Gesal Unkrautvertilger Natur-Rapid;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
81FEBEF3-9F02-4662-A107-48540E353AB6;6660-2;NULL;3F551548-57FA-4E7D-808C-074743A211DF;3F551548-57FA-4E7D-808C-074743A211DF;2;APPROVED;SALE_PERMISSION;FOLPET 80 WDG;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
61AD0684-40DF-4D75-B801-F5D98E3BA173;6644-1;NULL;3F997E70-A241-40C5-8C2C-A13980DB0333;3F997E70-A241-40C5-8C2C-A13980DB0333;1;APPROVED;SALE_PERMISSION;Racer CS;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
860F7EDA-7A8C-46AC-A695-9E6D70BF643D;7189-1;NULL;40014E79-2E7E-4612-B308-2B8FFDFAD345;40014E79-2E7E-4612-B308-2B8FFDFAD345;1;APPROVED;SALE_PERMISSION;Agiliti;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
18DFFC1C-8413-4CCB-A586-1F7C28193CA4;6529-1;NULL;40161948-F980-4BC6-AEAB-1CB693948D6D;40161948-F980-4BC6-AEAB-1CB693948D6D;1;APPROVED;SALE_PERMISSION;Maxcel ;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
EFDDEA76-9F1A-480D-BB3F-5E660C498C45;7031-1;NULL;4054C139-5D69-44E8-84B2-59F82A58A703;4054C139-5D69-44E8-84B2-59F82A58A703;1;APPROVED;SALE_PERMISSION;Ethosan;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
3AF79922-2B7D-4F3A-A1BB-19E844FC834C;6936-4;NULL;40843ED3-7D23-468C-9609-5826220AAA29;40843ED3-7D23-468C-9609-5826220AAA29;4;APPROVED;SALE_PERMISSION;Glumalt SL;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
19C981FB-3DC6-4AEF-9FFE-AFBCDEECF28D;6732-2;NULL;40853A2A-E2DC-48F7-9DBC-F5D6D90FEA37;40853A2A-E2DC-48F7-9DBC-F5D6D90FEA37;2;APPROVED;SALE_PERMISSION;Spomil Milbenspray;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
67930326-16A6-4CF9-8438-AFEB1239EE08;6241-1;NULL;414BE7D1-B6E6-470E-A391-649B4CA3A6D5;414BE7D1-B6E6-470E-A391-649B4CA3A6D5;1;APPROVED;SALE_PERMISSION;Heritage Royal;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
AF47B47F-EF66-45D8-91C7-6D1DC49D57D3;6023-1;NULL;41A1DFE7-C8FD-4ED0-B70C-AFAD92CF34A1;41A1DFE7-C8FD-4ED0-B70C-AFAD92CF34A1;1;APPROVED;SALE_PERMISSION;Colzor Trio;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
2A0F58E8-D206-4B42-A911-6D1C0BE76A05;7143;NULL;NULL;2A0F58E8-D206-4B42-A911-6D1C0BE76A05;8644;APPROVED;REGULAR;Thripor-L;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
2A367687-FBC6-445D-A172-05CD3735D90C;6847;NULL;NULL;2A367687-FBC6-445D-A172-05CD3735D90C;8309;APPROVED;REGULAR;Lalstop K61 WP;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
2A5BDD33-B856-4992-8ACC-50A91E668653;6709;NULL;NULL;2A5BDD33-B856-4992-8ACC-50A91E668653;7916;APPROVED;REGULAR;Taifun;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
2A7FA096-6AD4-48B0-9FE6-66F0FA6BCFFA;6719;NULL;NULL;2A7FA096-6AD4-48B0-9FE6-66F0FA6BCFFA;7928;RETIRED;REGULAR;Njett;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2026-10-31 00:00:00.0000000;2025-10-31 00:00:00.0000000;false;NULL;NULL
2A86EDC4-8624-4B36-9DAA-103D11693473;6937;NULL;NULL;2A86EDC4-8624-4B36-9DAA-103D11693473;8468;APPROVED;REGULAR;Sempra;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
2A8B97E2-AD7D-4902-8A9D-756DCCF24043;6906;NULL;NULL;2A8B97E2-AD7D-4902-8A9D-756DCCF24043;8250;APPROVED;REGULAR;Finalsan Konzentrat UnkrautFrei Plus;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
2B72AEC1-FE3B-44AA-87CE-6499A562BA79;7520;NULL;NULL;2B72AEC1-FE3B-44AA-87CE-6499A562BA79;9495;APPROVED;REGULAR;Gesal Insektizid für Rosen und Zierpflanzen ;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
2B8061E2-0A6F-41CC-9D11-70947F721DBF;7422;NULL;NULL;2B8061E2-0A6F-41CC-9D11-70947F721DBF;9338;APPROVED;REGULAR;Rondo HG;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
2B8E577C-3971-47B2-A522-59AC8A921A62;7138;NULL;NULL;2B8E577C-3971-47B2-A522-59AC8A921A62;8824;APPROVED;REGULAR;Dasul Extra 6 OD;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
A0814C71-F727-4622-8471-713852C3E178;5934;C2AB7C7B-EB03-42AF-9EC7-E04C1D28BCA1;NULL;NULL;I-6107;NULL;PARALLEL_IMPORT;Spirox;15911;be1d323d-29e4-4570-8618-5463896be5d2;NULL;NULL;false;6833;NULL
3E3CAD4D-EF8D-4A61-A3FE-DB87347A98BD;7421;C7977401-B1A4-4386-BC31-CFE79675E227;NULL;NULL;I-6109;NULL;PARALLEL_IMPORT;Proxanil SC;14808;be1d323d-29e4-4570-8618-5463896be5d2;NULL;NULL;false;9336;NULL
B4EEF3D7-F979-4D5B-9A5D-A1E91130CE28;6262;D9BCBA88-6B2D-43F5-84F3-DAE0550206F3;NULL;NULL;I-6111;NULL;PARALLEL_IMPORT;Ralon Super;14395;be1d323d-29e4-4570-8618-5463896be5d2;NULL;NULL;false;7488;NULL
7E500698-E75F-4D68-A06E-22D70F7FBF1F;7110;FEBBE514-B4A9-49F7-87EB-5A18014A5FB5;NULL;NULL;I-6113;NULL;PARALLEL_IMPORT;Regalis Plus;15553;be1d323d-29e4-4570-8618-5463896be5d2;NULL;NULL;false;8451;NULL
63729D04-1A4A-43EB-9715-48A2945162FA;6948;ADCEBBA0-0D7C-429D-9A94-7D736E55CDDA;NULL;NULL;D-6970;NULL;PARALLEL_IMPORT;Pyralid;006767-00/022;56cce907-f002-4b0c-b948-98299b1fea6e;NULL;NULL;false;7862;NULL
9D66D6E2-742A-4D93-AE8D-C23ADD7893B4;6650;704D0D45-5D3D-42DA-BB09-1213F741F6C4;NULL;NULL;D-6973;NULL;PARALLEL_IMPORT;Florapyrox;026233-00/030;56cce907-f002-4b0c-b948-98299b1fea6e;2026-10-18 00:00:00.0000000;2025-10-18 00:00:00.0000000;false;7738;NULL
9D66D6E2-742A-4D93-AE8D-C23ADD7893B4;6650;8D754532-99A9-4E10-9C90-AF655D7A86A3;NULL;NULL;D-6974;NULL;PARALLEL_IMPORT;Pyroflor;026233-00/032;56cce907-f002-4b0c-b948-98299b1fea6e;2026-10-18 00:00:00.0000000;2025-10-18 00:00:00.0000000;false;7738;NULL
46002737-F9C7-45B3-8EE4-C632DF96BFE8;6815;1F365937-C8A7-49E8-BE3A-541AE303D746;NULL;NULL;D-6975;NULL;PARALLEL_IMPORT;Mepiconazol;006415-00/012;56cce907-f002-4b0c-b948-98299b1fea6e;NULL;NULL;false;8006;NULL
10645A4A-908F-40E6-BEA1-26D35A370235;4701;86FFDF09-94DF-49FF-AF3B-6C18181FED4E;NULL;NULL;D-6977;NULL;PARALLEL_IMPORT;Rimsulf +;034078-00/019;56cce907-f002-4b0c-b948-98299b1fea6e;NULL;NULL;false;4521;NULL
10645A4A-908F-40E6-BEA1-26D35A370235;4701;D41F1ED6-B290-43F9-8234-5187A28525BE;NULL;NULL;D-6978;NULL;PARALLEL_IMPORT;Rimsulf 250;034273-00/064;56cce907-f002-4b0c-b948-98299b1fea6e;NULL;NULL;false;4521;NULL
37ADF047-8D53-4B0C-B7DE-BAAF9678D73A;6419;8F657806-ECD4-43EF-BCD8-70F2A3F7C05C;NULL;NULL;D-6982;NULL;PARALLEL_IMPORT;Mazone 360;024798-00/100;56cce907-f002-4b0c-b948-98299b1fea6e;NULL;NULL;false;7509;NULL
FC2006F0-432B-415B-8462-F79578935658;6104;6353092A-876D-4B8A-BB9B-061E88080AA9;NULL;NULL;D-6983;NULL;PARALLEL_IMPORT;Flaza 250;004837-00/037;56cce907-f002-4b0c-b948-98299b1fea6e;NULL;NULL;false;7288;NULL
0A7AFBDA-D936-4769-BC2D-3E5E5BE86008;7223;2B82C396-BD43-43E9-9049-103C10B0CA59;NULL;NULL;D-6989;NULL;PARALLEL_IMPORT;Dithi-Kali;008018-00/012;56cce907-f002-4b0c-b948-98299b1fea6e;NULL;NULL;false;8571;NULL
0A7AFBDA-D936-4769-BC2D-3E5E5BE86008;7223;42D5FA7F-0042-4FF3-9365-0AE351F6BFAF;NULL;NULL;D-6990;NULL;PARALLEL_IMPORT;Dithi-Kali;008018-00/011;56cce907-f002-4b0c-b948-98299b1fea6e;NULL;NULL;false;8571;NULL
B49D98BB-8C0F-4056-9464-3E70F8AA342D;6060;3FAC4392-FC40-4DE9-AAB9-DB9208D0ABA7;NULL;NULL;D-6991;NULL;PARALLEL_IMPORT;Dion 700;004424-00/064;56cce907-f002-4b0c-b948-98299b1fea6e;NULL;NULL;false;7221;NULL
21CCAA19-F217-4E38-8594-BF58502B9B9B;5994;907A020D-4499-49BD-AEAB-B5495BE8ECA5;NULL;NULL;D-6998;NULL;PARALLEL_IMPORT;Trifloxy;024657-00/033;56cce907-f002-4b0c-b948-98299b1fea6e;NULL;NULL;false;7150;NULL
151FA6B1-77D7-44CC-B51F-03738FA0F672;6085;03514964-369E-489B-8F18-3EA7C40DF73F;NULL;NULL;D-7001;NULL;PARALLEL_IMPORT;Fusilade Max;024847-00;56cce907-f002-4b0c-b948-98299b1fea6e;NULL;NULL;false;7247;NULL
