"bk_Code","ID","PARENT_ID","VERSION","VALUE","LANGUAGE","CODE_VALUE","IUPAC_NAME","TEXT_KEY","BBCH_STAGE_FROM","BBCH_STAGE_TO","MIN_INTERNAL_BETWEEN_USES","MAX_APPLICATIONS","UNIT_MAX_APPLICATIONS","InfofitoRef"
"740DC585-F4DC-404C-A9F7-62CEEF136FCB-de","740DC585-F4DC-404C-A9F7-62CEEF136FCB","","0","Maltodextrin","de","","Maltodextrin","Substance","","","","","",""
"740DC585-F4DC-404C-A9F7-62CEEF136FCB-fr","740DC585-F4DC-404C-A9F7-62CEEF136FCB","","0","maltodextrine","fr","","Maltodextrin","Substance","","","","","",""
"74363CF9-8939-4D64-BD48-AE54454E3BE5-en","74363CF9-8939-4D64-BD48-AE54454E3BE5","","0","","en","13318","","Obligation","","","","","",""
"74363CF9-8939-4D64-BD48-AE54454E3BE5-it","74363CF9-8939-4D64-BD48-AE54454E3BE5","","0","Al massimo 2 trattamenti per particella e per anno ad un intervallo di 28 giorni.","it","13318","","Obligation","","","","","",""
"74363CF9-8939-4D64-BD48-AE54454E3BE5-de","74363CF9-8939-4D64-BD48-AE54454E3BE5","","0","Maximal 2 Behandlungen pro Parzelle und Jahr im Abstand von 28 Tagen.","de","13318","","Obligation","","","","","",""
"74363CF9-8939-4D64-BD48-AE54454E3BE5-fr","74363CF9-8939-4D64-BD48-AE54454E3BE5","","0","Maximum 2 traitements par parcelle et par année avec un intervalle de 28 jours. ","fr","13318","","Obligation","","","","","",""
"74373783-EC03-4A96-A3D1-DD2F2D540F6A-en","74373783-EC03-4A96-A3D1-DD2F2D540F6A","","0","","en","15441","","Obligation","","","","","",""
"74373783-EC03-4A96-A3D1-DD2F2D540F6A-de","74373783-EC03-4A96-A3D1-DD2F2D540F6A","","0","Den Dispenser beim Einschalten nicht vor das Gesicht halten, da beim Einschalten ein Kontrollausstoss erfolgt.","de","15441","","Obligation","","","","","",""
"74373783-EC03-4A96-A3D1-DD2F2D540F6A-fr","74373783-EC03-4A96-A3D1-DD2F2D540F6A","","0","Ne pas tenir le diffuseur devant le visage lors de la mise en marche car le dispositif projette un premier jet d'aérosol.","fr","15441","","Obligation","","","","","",""
"74373783-EC03-4A96-A3D1-DD2F2D540F6A-it","74373783-EC03-4A96-A3D1-DD2F2D540F6A","","0","Non tenere il dosatore di fronte al viso quando lo si accende, perché all'accensione emette un getto di controllo.","it","15441","","Obligation","","","","","",""
"74548CFF-84A2-4398-B52B-D77C6CD5FAD0-en","74548CFF-84A2-4398-B52B-D77C6CD5FAD0","","0","","en","","","ApplicationComment","","","","","",""
"74548CFF-84A2-4398-B52B-D77C6CD5FAD0-de","74548CFF-84A2-4398-B52B-D77C6CD5FAD0","","0","Frühjahr, Nachauflauf (BBCH 13-29).","de","","","ApplicationComment","","","","","",""
"74548CFF-84A2-4398-B52B-D77C6CD5FAD0-it","74548CFF-84A2-4398-B52B-D77C6CD5FAD0","","0","Primavera, in post-emergenza (BBCH 13 - 29).","it","","","ApplicationComment","","","","","",""
"74548CFF-84A2-4398-B52B-D77C6CD5FAD0-fr","74548CFF-84A2-4398-B52B-D77C6CD5FAD0","","0","printemps, post-levée (BBCH 13-29).","fr","","","ApplicationComment","","","","","",""
"745B030E-08C7-44F9-8134-E9491CB0BACE-en","745B030E-08C7-44F9-8134-E9491CB0BACE","","0","","en","13297","","Obligation","","","","","",""
"745B030E-08C7-44F9-8134-E9491CB0BACE-de","745B030E-08C7-44F9-8134-E9491CB0BACE","","0","Bei Nachfolgearbeiten im Gewächshaus: Während der Einwirkzeit sicherstellen, dass niemand den Raum ohne vorgeschriebene Schutzausrüstung betritt. Betreten der behandelten Räume während der Einwirkzeit: Schutzhandschuhe + Schutzanzug + Schutzbrille + Atemschutzmaske (B) tragen. Nach Abschluss der Einwirkzeit Gewächshaus vor dem Wiederbetreten gründlich lüften.","de","13297","","Obligation","","","","","",""
"745B030E-08C7-44F9-8134-E9491CB0BACE-fr","745B030E-08C7-44F9-8134-E9491CB0BACE","","0","En cas de travaux consécutifs dans la serre : s'assurer que personne n'entre dans le local sans l'équipement de protection requis pendant la période où le produit agit. Pour entrer dans les locaux traités pendant la période où le produit agit : porter des gants de protection + une combinaison de protection + des lunettes de protection + un masque de protection (B). Au terme de la période où le produit agit, aérer soigneusement la serre avant d'y entrer à nouveau.","fr","13297","","Obligation","","","","","",""
"745B030E-08C7-44F9-8134-E9491CB0BACE-it","745B030E-08C7-44F9-8134-E9491CB0BACE","","0","In caso di lavori successivi in serra: durante il tempo di azione del prodotto assicurarsi che nessuno acceda al locale senza i dispositivi di protezione prescritti. Per accedere ai locali trattati durante il tempo di azione indossare guanti e tuta di protezione, occhiali protettivi e maschera di protezione per le vie respiratorie (B). Concluso il tempo di azione aerare a lungo la serra prima di riaccedervi.","it","13297","","Obligation","","","","","",""
"745D8CCB-0341-4BA5-BEF5-EAF62B51BDB7-de","745D8CCB-0341-4BA5-BEF5-EAF62B51BDB7","","","Oftringen","de","4665","","City","","","","","",""
"745D8CCB-0341-4BA5-BEF5-EAF62B51BDB7-en","745D8CCB-0341-4BA5-BEF5-EAF62B51BDB7","","","Oftringen","en","4665","","City","","","","","",""
"745D8CCB-0341-4BA5-BEF5-EAF62B51BDB7-fr","745D8CCB-0341-4BA5-BEF5-EAF62B51BDB7","","","Oftringen","fr","4665","","City","","","","","",""
"745D8CCB-0341-4BA5-BEF5-EAF62B51BDB7-it","745D8CCB-0341-4BA5-BEF5-EAF62B51BDB7","","","Oftringen","it","4665","","City","","","","","",""
"74627943-33EF-4B16-B894-EC6E61F0169D-de","74627943-33EF-4B16-B894-EC6E61F0169D","","","Diegem","de","B-1831","","City","","","","","",""
"74627943-33EF-4B16-B894-EC6E61F0169D-en","74627943-33EF-4B16-B894-EC6E61F0169D","","","Diegem","en","B-1831","","City","","","","","",""
"74627943-33EF-4B16-B894-EC6E61F0169D-fr","74627943-33EF-4B16-B894-EC6E61F0169D","","","Diegem","fr","B-1831","","City","","","","","",""
"74627943-33EF-4B16-B894-EC6E61F0169D-it","74627943-33EF-4B16-B894-EC6E61F0169D","","","Diegem","it","B-1831","","City","","","","","",""
"7468DFE9-2C94-4D19-8CF2-C54939B21424-en","7468DFE9-2C94-4D19-8CF2-C54939B21424","","1","blood meal","en","","Not applicable ","Substance","","","","","",""
"7468DFE9-2C94-4D19-8CF2-C54939B21424-de","7468DFE9-2C94-4D19-8CF2-C54939B21424","","1","Blutmehl","de","","Not applicable ","Substance","","","","","",""
"7468DFE9-2C94-4D19-8CF2-C54939B21424-it","7468DFE9-2C94-4D19-8CF2-C54939B21424","","1","Farina di sangue","it","","Not applicable ","Substance","","","","","",""
"7C1C8A05-90DF-4902-BC72-D036B4CD3A0B-it","7C1C8A05-90DF-4902-BC72-D036B4CD3A0B","","0","1-naftilacetammide","it","","2-(1-naphthyl)acetamide; 1-NAD","Substance","","","","","",""
"7C1C8A05-90DF-4902-BC72-D036B4CD3A0B-de","7C1C8A05-90DF-4902-BC72-D036B4CD3A0B","","0","1-Naphthylacetamid","de","","2-(1-naphthyl)acetamide; 1-NAD","Substance","","","","","",""
"7C1C8A05-90DF-4902-BC72-D036B4CD3A0B-en","7C1C8A05-90DF-4902-BC72-D036B4CD3A0B","","0","1-naphthylacetamide","en","","2-(1-naphthyl)acetamide; 1-NAD","Substance","","","","","",""
"7C1C8A05-90DF-4902-BC72-D036B4CD3A0B-fr","7C1C8A05-90DF-4902-BC72-D036B4CD3A0B","","0","1-naphthyleacétamide","fr","","2-(1-naphthyl)acetamide; 1-NAD","Substance","","","","","",""
"7C1E6D9A-D45E-4933-9E91-7DE71EF8E9E3-en","7C1E6D9A-D45E-4933-9E91-7DE71EF8E9E3","","0","","en","13911","","Obligation","","","","","",""
"7C1E6D9A-D45E-4933-9E91-7DE71EF8E9E3-de","7C1E6D9A-D45E-4933-9E91-7DE71EF8E9E3","","0","Einsatz nur bei nachweislichem Auftreten von Eiablagen in den Beeren ab dem Stadi-um BBCH 83.","de","13911","","Obligation","","","","","",""
"7C1E6D9A-D45E-4933-9E91-7DE71EF8E9E3-fr","7C1E6D9A-D45E-4933-9E91-7DE71EF8E9E3","","0","Ne traiter qu'en cas de présence constatée de pontes dans les grains à partir du stade BBCH 83.","fr","13911","","Obligation","","","","","",""
"7C1E6D9A-D45E-4933-9E91-7DE71EF8E9E3-it","7C1E6D9A-D45E-4933-9E91-7DE71EF8E9E3","","0","Trattare soltanto in presenza constatata di deposizioni di uova nelle bacche a partire dallo stadio BBCH 83.","it","13911","","Obligation","","","","","",""
"7C27C5C8-5DF0-44D2-ADC8-6B6B235A4750-en","7C27C5C8-5DF0-44D2-ADC8-6B6B235A4750","","0","","en","8208","","Obligation","","","","","",""
"7C27C5C8-5DF0-44D2-ADC8-6B6B235A4750-it","7C27C5C8-5DF0-44D2-ADC8-6B6B235A4750","","0","","it","8208","","Obligation","","","","","",""
"7C27C5C8-5DF0-44D2-ADC8-6B6B235A4750-fr","7C27C5C8-5DF0-44D2-ADC8-6B6B235A4750","","0","Ne pas employer si l'irrigation se fait uniquement par goutte-à-goutte.","fr","8208","","Obligation","","","","","",""
"7C27C5C8-5DF0-44D2-ADC8-6B6B235A4750-de","7C27C5C8-5DF0-44D2-ADC8-6B6B235A4750","","0","Nicht bei alleiniger Tröpfchenbewässerung einsetzen.","de","8208","","Obligation","","","","","",""
"7C3798027CFAEF19957E9460C03D1C3613FA-en","7C3798027CFAEF19957E9460C03D1C3613FA","","","Interval (in days): 3.","en","","","ApplicationComment","","","3","","","IntervallInDays"
"7C3798027CFAEF19957E9460C03D1C3613FA-fr","7C3798027CFAEF19957E9460C03D1C3613FA","","","Intervalle min. entre les applications (en jours): 3.","fr","","","ApplicationComment","","","3","","","IntervallInDays"
"7C3798027CFAEF19957E9460C03D1C3613FA-it","7C3798027CFAEF19957E9460C03D1C3613FA","","","Intervallo minimo tra le applicazioni (in giorni): 3.","it","","","ApplicationComment","","","3","","","IntervallInDays"
"7C3798027CFAEF19957E9460C03D1C3613FA-de","7C3798027CFAEF19957E9460C03D1C3613FA","","","Min. Intervall zwischen Anwendungen (in Tagen): 3.","de","","","ApplicationComment","","","3","","","IntervallInDays"
"7C381613-2165-48AD-AAFC-5CD91D13100F-it","7C381613-2165-48AD-AAFC-5CD91D13100F","","0","Filossera della vite ","it","","","Pest","","","","","",""
"7C381613-2165-48AD-AAFC-5CD91D13100F-en","7C381613-2165-48AD-AAFC-5CD91D13100F","","0","grapevine leaf louse","en","","","Pest","","","","","",""
"7C381613-2165-48AD-AAFC-5CD91D13100F-fr","7C381613-2165-48AD-AAFC-5CD91D13100F","","0","phylloxéra de la vigne","fr","","","Pest","","","","","",""
"7C381613-2165-48AD-AAFC-5CD91D13100F-de","7C381613-2165-48AD-AAFC-5CD91D13100F","","0","Reblaus","de","","","Pest","","","","","",""
"7C42E21B-624E-45C2-998F-BEF51AC207B9-en","7C42E21B-624E-45C2-998F-BEF51AC207B9","","0","","en","11717","","Obligation","","","","","",""
"7C42E21B-624E-45C2-998F-BEF51AC207B9-de","7C42E21B-624E-45C2-998F-BEF51AC207B9","","0","Nicht bei Temperaturen über 25°C anwenden.","de","11717","","Obligation","","","","","",""
"7C42E21B-624E-45C2-998F-BEF51AC207B9-it","7C42E21B-624E-45C2-998F-BEF51AC207B9","","0","Non applicare a temperature al di sopra degli 25°C.","it","11717","","Obligation","","","","","",""
"7C42E21B-624E-45C2-998F-BEF51AC207B9-fr","7C42E21B-624E-45C2-998F-BEF51AC207B9","","0","Pas d'application lors des températures supérieures à 25 °C. ","fr","11717","","Obligation","","","","","",""
"7C451737-7357-47C0-BE42-F93C3643A952-en","7C451737-7357-47C0-BE42-F93C3643A952","","0","","en","8991","","Obligation","","","","","",""
"7C451737-7357-47C0-BE42-F93C3643A952-de","7C451737-7357-47C0-BE42-F93C3643A952","","0","Keine essbaren Pflanzenteile behandeln.","de","8991","","Obligation","","","","","",""
"7C451737-7357-47C0-BE42-F93C3643A952-fr","7C451737-7357-47C0-BE42-F93C3643A952","","0","Ne pas traiter la partie comestible des plantes.","fr","8991","","Obligation","","","","","",""
"7C451737-7357-47C0-BE42-F93C3643A952-it","7C451737-7357-47C0-BE42-F93C3643A952","","0","Non trattare le parti commestibili dei vegetali.","it","8991","","Obligation","","","","","",""
"7C581EFC-A0A3-4CC8-B574-8CE4B8B54701-en","7C581EFC-A0A3-4CC8-B574-8CE4B8B54701","","0","","en","9460","","Obligation","","","","","",""
"7C581EFC-A0A3-4CC8-B574-8CE4B8B54701-de","7C581EFC-A0A3-4CC8-B574-8CE4B8B54701","","0","Als Zusatz zu Netzschwefel oder organischen Fungiziden.","de","9460","","Obligation","","","","","",""
"7C581EFC-A0A3-4CC8-B574-8CE4B8B54701-fr","7C581EFC-A0A3-4CC8-B574-8CE4B8B54701","","0","Comme complément à du soufre mouillable ou à un fongicide organique.","fr","9460","","Obligation","","","","","",""
"7C581EFC-A0A3-4CC8-B574-8CE4B8B54701-it","7C581EFC-A0A3-4CC8-B574-8CE4B8B54701","","0","Quale complemento a dello zolfo bagnabile o a un funghicida organico.","it","9460","","Obligation","","","","","",""
"7C5F5EF9-3DAE-4522-9895-B8F000F202D3-en","7C5F5EF9-3DAE-4522-9895-B8F000F202D3","","0","","en","","","ProductCategory","","","","","",""
"7C5F5EF9-3DAE-4522-9895-B8F000F202D3-it","7C5F5EF9-3DAE-4522-9895-B8F000F202D3","","0","Prodotto di protezione delle derrate immagazzinate","it","","","ProductCategory","","","","","",""
"7C5F5EF9-3DAE-4522-9895-B8F000F202D3-fr","7C5F5EF9-3DAE-4522-9895-B8F000F202D3","","0","Produit pour la protection des récoltes","fr","","","ProductCategory","","","","","",""
"7C5F5EF9-3DAE-4522-9895-B8F000F202D3-de","7C5F5EF9-3DAE-4522-9895-B8F000F202D3","","0","Vorratsschutzmittel","de","","","ProductCategory","","","","","",""
"6469E46D-4A80-480D-B2BE-E36160E8F063-en","6469E46D-4A80-480D-B2BE-E36160E8F063","","0","","en","13093","","Obligation","","","","","",""
"6469E46D-4A80-480D-B2BE-E36160E8F063-fr","6469E46D-4A80-480D-B2BE-E36160E8F063","","0","Autorisé seulement pour le traitement des produits récoltés suivantes: pommes de terre.","fr","13093","","Obligation","","","","","",""
"6469E46D-4A80-480D-B2BE-E36160E8F063-it","6469E46D-4A80-480D-B2BE-E36160E8F063","","0","Autorizzato esclusivamente per il trattamento dei seguenti prodotti: patate.","it","13093","","Obligation","","","","","",""
"6469E46D-4A80-480D-B2BE-E36160E8F063-de","6469E46D-4A80-480D-B2BE-E36160E8F063","","0","Bewilligt nur für die Behandlung folgender Erntegüter: Kartoffeln.","de","13093","","Obligation","","","","","",""
"6475D927-651E-44B2-832A-E3EEC8B512ED-de","6475D927-651E-44B2-832A-E3EEC8B512ED","","","Wien","de","A-1011","","City","","","","","",""
"6475D927-651E-44B2-832A-E3EEC8B512ED-en","6475D927-651E-44B2-832A-E3EEC8B512ED","","","Wien","en","A-1011","","City","","","","","",""
"6475D927-651E-44B2-832A-E3EEC8B512ED-fr","6475D927-651E-44B2-832A-E3EEC8B512ED","","","Wien","fr","A-1011","","City","","","","","",""
"6475D927-651E-44B2-832A-E3EEC8B512ED-it","6475D927-651E-44B2-832A-E3EEC8B512ED","","","Wien","it","A-1011","","City","","","","","",""
"6477275F-BA74-4A1D-99EA-F7C44ADB797D-en","6477275F-BA74-4A1D-99EA-F7C44ADB797D","","1","","en","","","IngredientAdditionalText","","","","","",""
"6477275F-BA74-4A1D-99EA-F7C44ADB797D-it","6477275F-BA74-4A1D-99EA-F7C44ADB797D","","1","Oltre 2 x 10 elevato a 12 granuli/l ; Isolat GV-0003","it","","","IngredientAdditionalText","","","","","",""
"6477275F-BA74-4A1D-99EA-F7C44ADB797D-fr","6477275F-BA74-4A1D-99EA-F7C44ADB797D","","1","plus de 2 x 10 exp. 12 granula / l; Isolat GV-0003","fr","","","IngredientAdditionalText","","","","","",""
"6477275F-BA74-4A1D-99EA-F7C44ADB797D-de","6477275F-BA74-4A1D-99EA-F7C44ADB797D","","1","über 2 x 10 exp. 12 Granula / l ; Isolat GV-0003","de","","","IngredientAdditionalText","","","","","",""
"648FE6E2-2D40-4E1E-9F02-9971813DBC1A-en","648FE6E2-2D40-4E1E-9F02-9971813DBC1A","","0","","en","","","CultureAdditionalText","","","","","",""
"648FE6E2-2D40-4E1E-9F02-9971813DBC1A-fr","648FE6E2-2D40-4E1E-9F02-9971813DBC1A","","0","jeune vigne","fr","","","CultureAdditionalText","","","","","",""
"648FE6E2-2D40-4E1E-9F02-9971813DBC1A-de","648FE6E2-2D40-4E1E-9F02-9971813DBC1A","","0","junge Reben","de","","","CultureAdditionalText","","","","","",""
"648FE6E2-2D40-4E1E-9F02-9971813DBC1A-it","648FE6E2-2D40-4E1E-9F02-9971813DBC1A","","0","viti giovani","it","","","CultureAdditionalText","","","","","",""
"64C05C3D-A63E-4A97-92E7-BBD0851F4500-de","64C05C3D-A63E-4A97-92E7-BBD0851F4500","","","Winterthur","de","8408","","City","","","","","",""
"64C05C3D-A63E-4A97-92E7-BBD0851F4500-en","64C05C3D-A63E-4A97-92E7-BBD0851F4500","","","Winterthur","en","8408","","City","","","","","",""
"64C05C3D-A63E-4A97-92E7-BBD0851F4500-fr","64C05C3D-A63E-4A97-92E7-BBD0851F4500","","","Winterthur","fr","8408","","City","","","","","",""
"64C05C3D-A63E-4A97-92E7-BBD0851F4500-it","64C05C3D-A63E-4A97-92E7-BBD0851F4500","","","Winterthur","it","8408","","City","","","","","",""
"64C9BA09-59F3-4A42-8B9E-F03971C548EC-en","64C9BA09-59F3-4A42-8B9E-F03971C548EC","","0","","en","9765","","Obligation","","","","","",""
"64C9BA09-59F3-4A42-8B9E-F03971C548EC-fr","64C9BA09-59F3-4A42-8B9E-F03971C548EC","","0","6 traitements au maximum par culture.","fr","9765","","Obligation","","","","","",""
"64C9BA09-59F3-4A42-8B9E-F03971C548EC-it","64C9BA09-59F3-4A42-8B9E-F03971C548EC","","0","Al massimo 6 trattamenti per coltura. ","it","9765","","Obligation","","","","","",""
"64C9BA09-59F3-4A42-8B9E-F03971C548EC-de","64C9BA09-59F3-4A42-8B9E-F03971C548EC","","0","Maximal 6 Behandlungen pro Kultur.","de","9765","","Obligation","","","","","",""
"64CAB174-7137-4CA6-9C0A-B77DA54B5166-de","64CAB174-7137-4CA6-9C0A-B77DA54B5166","","0","Buprofezin","de","","(Z)-2-tert-butylimino-3-isopropyl-5-phenyl-1,3,5-thiadiazinan-4-one)","Substance","","","","","",""
"64CAB174-7137-4CA6-9C0A-B77DA54B5166-en","64CAB174-7137-4CA6-9C0A-B77DA54B5166","","0","Buprofezin","en","","(Z)-2-tert-butylimino-3-isopropyl-5-phenyl-1,3,5-thiadiazinan-4-one)","Substance","","","","","",""
"64CAB174-7137-4CA6-9C0A-B77DA54B5166-it","64CAB174-7137-4CA6-9C0A-B77DA54B5166","","0","Buprofezin","it","","(Z)-2-tert-butylimino-3-isopropyl-5-phenyl-1,3,5-thiadiazinan-4-one)","Substance","","","","","",""
"64CAB174-7137-4CA6-9C0A-B77DA54B5166-fr","64CAB174-7137-4CA6-9C0A-B77DA54B5166","","0","buprofézine","fr","","(Z)-2-tert-butylimino-3-isopropyl-5-phenyl-1,3,5-thiadiazinan-4-one)","Substance","","","","","",""
"64D76AE1-CFF1-45D0-91B3-EBCF55F9015E-en","64D76AE1-CFF1-45D0-91B3-EBCF55F9015E","","0","","en","","","Pest","","","","","",""
"64D76AE1-CFF1-45D0-91B3-EBCF55F9015E-it","64D76AE1-CFF1-45D0-91B3-EBCF55F9015E","","0","Cocciniglia cotonosa","it","","","Pest","","","","","",""
"64D76AE1-CFF1-45D0-91B3-EBCF55F9015E-fr","64D76AE1-CFF1-45D0-91B3-EBCF55F9015E","","0","cochenille farineuse du citronnier","fr","","","Pest","","","","","",""
"64D76AE1-CFF1-45D0-91B3-EBCF55F9015E-de","64D76AE1-CFF1-45D0-91B3-EBCF55F9015E","","0","Zitrusschmierlaus","de","","","Pest","","","","","",""
"6C856993-7B1D-4BBC-9D95-81FD6F1CF2E3-it","6C856993-7B1D-4BBC-9D95-81FD6F1CF2E3","","0","polvere solubile in acqua","it","SP","","FormulationCode","","","","","",""
"6C856993-7B1D-4BBC-9D95-81FD6F1CF2E3-fr","6C856993-7B1D-4BBC-9D95-81FD6F1CF2E3","","0","poudre soluble dans l'eau","fr","SP","","FormulationCode","","","","","",""
"6C856993-7B1D-4BBC-9D95-81FD6F1CF2E3-de","6C856993-7B1D-4BBC-9D95-81FD6F1CF2E3","","0","Wasserlösliches Pulver","de","SP","","FormulationCode","","","","","",""
"6C856993-7B1D-4BBC-9D95-81FD6F1CF2E3-en","6C856993-7B1D-4BBC-9D95-81FD6F1CF2E3","","0","Water soluble powder","en","SP","","FormulationCode","","","","","",""
"6CA983C9-EDC4-4678-BA03-31E14CA5F3EF-en","6CA983C9-EDC4-4678-BA03-31E14CA5F3EF","","0","","en","9224","","Obligation","","","","","",""
"6CA983C9-EDC4-4678-BA03-31E14CA5F3EF-de","6CA983C9-EDC4-4678-BA03-31E14CA5F3EF","","0","Nützlinge vor direkter Sonneneinstrahlung und Wasser schützen.","de","9224","","Obligation","","","","","",""
"6CA983C9-EDC4-4678-BA03-31E14CA5F3EF-fr","6CA983C9-EDC4-4678-BA03-31E14CA5F3EF","","0","Protéger les organismes utiles (ou auxiliaires) du rayonnement solaire direct et de l'eau.","fr","9224","","Obligation","","","","","",""
"6CA983C9-EDC4-4678-BA03-31E14CA5F3EF-it","6CA983C9-EDC4-4678-BA03-31E14CA5F3EF","","0","Proteggere gli ausiliari da irraggiamento solare diretto e dall'acqua.","it","9224","","Obligation","","","","","",""
"6CC3F1FF-84DF-4E4A-A91E-57C5ECB82F61-en","6CC3F1FF-84DF-4E4A-A91E-57C5ECB82F61","46901564-D096-4323-AE81-C93831AFEC64","0","","en","","","Culture","","","","","",""
"6CC3F1FF-84DF-4E4A-A91E-57C5ECB82F61-de","6CC3F1FF-84DF-4E4A-A91E-57C5ECB82F61","46901564-D096-4323-AE81-C93831AFEC64","0","Aubergine","de","","","Culture","","","","","",""
"6CC3F1FF-84DF-4E4A-A91E-57C5ECB82F61-fr","6CC3F1FF-84DF-4E4A-A91E-57C5ECB82F61","46901564-D096-4323-AE81-C93831AFEC64","0","aubergine","fr","","","Culture","","","","","",""
"6CC3F1FF-84DF-4E4A-A91E-57C5ECB82F61-it","6CC3F1FF-84DF-4E4A-A91E-57C5ECB82F61","46901564-D096-4323-AE81-C93831AFEC64","0","Melanzana","it","","","Culture","","","","","",""
"6CC4921F-7707-41CC-8318-D185D45E8CA3-en","6CC4921F-7707-41CC-8318-D185D45E8CA3","","0","","en","","","ApplicationComment","","","","","",""
"6CC4921F-7707-41CC-8318-D185D45E8CA3-de","6CC4921F-7707-41CC-8318-D185D45E8CA3","","0","7-15 mm Fruchtgrösse (optimal 10-12mm).","de","","","ApplicationComment","","","","","",""
"6CC4921F-7707-41CC-8318-D185D45E8CA3-fr","6CC4921F-7707-41CC-8318-D185D45E8CA3","","0","Grandeur des fruits: 7-15 mm (idéalement 10-12mm).","fr","","","ApplicationComment","","","","","",""
"6CC4921F-7707-41CC-8318-D185D45E8CA3-it","6CC4921F-7707-41CC-8318-D185D45E8CA3","","0","Grandezza dei frutti: 7-15 mm (idealmente 10-12 mm).","it","","","ApplicationComment","","","","","",""
"6CE21C18-17EE-4D44-9724-FFED5AC6E217-de","6CE21C18-17EE-4D44-9724-FFED5AC6E217","","0","Tebufenozide","de","","N-tert-butyl-N’-(4-ethylbenzoyl)-3,5-dimethylbenzohydrazide","Substance","","","","","",""
"6CE21C18-17EE-4D44-9724-FFED5AC6E217-en","6CE21C18-17EE-4D44-9724-FFED5AC6E217","","0","Tebufenozide","en","","N-tert-butyl-N’-(4-ethylbenzoyl)-3,5-dimethylbenzohydrazide","Substance","","","","","",""
"39D599AA-B93E-4AC2-970E-5A99A3113572-en","39D599AA-B93E-4AC2-970E-5A99A3113572","B4CA8F81-4A66-4880-98AB-C7760AECCDA6","0","","en","","","Culture","","","","","",""
"39D599AA-B93E-4AC2-970E-5A99A3113572-it","39D599AA-B93E-4AC2-970E-5A99A3113572","B4CA8F81-4A66-4880-98AB-C7760AECCDA6","0","Chenopodiacee","it","","","Culture","","","","","",""
"39D599AA-B93E-4AC2-970E-5A99A3113572-fr","39D599AA-B93E-4AC2-970E-5A99A3113572","B4CA8F81-4A66-4880-98AB-C7760AECCDA6","0","chénopodiacées","fr","","","Culture","","","","","",""
"39D599AA-B93E-4AC2-970E-5A99A3113572-de","39D599AA-B93E-4AC2-970E-5A99A3113572","B4CA8F81-4A66-4880-98AB-C7760AECCDA6","0","Gänsefussgewächse (Chenopodiaceae)","de","","","Culture","","","","","",""
"39DF403B-FFAF-490F-ABB5-28BE982BECA2-en","39DF403B-FFAF-490F-ABB5-28BE982BECA2","","0","","en","","","IngredientAdditionalText","","","","","",""
"39DF403B-FFAF-490F-ABB5-28BE982BECA2-fr","39DF403B-FFAF-490F-ABB5-28BE982BECA2","","0","correspond à 42.1 % de dicamba (480 g/L)","fr","","","IngredientAdditionalText","","","","","",""
"39DF403B-FFAF-490F-ABB5-28BE982BECA2-de","39DF403B-FFAF-490F-ABB5-28BE982BECA2","","0","entspricht 42.1 % Dicamba (480 g/L)","de","","","IngredientAdditionalText","","","","","",""
"39DF403B-FFAF-490F-ABB5-28BE982BECA2-it","39DF403B-FFAF-490F-ABB5-28BE982BECA2","","0","pari al 42.1 % di dicamba (480 g/L)","it","","","IngredientAdditionalText","","","","","",""
"39E263BE-F7F5-443E-93DD-08319B2DEA92-en","39E263BE-F7F5-443E-93DD-08319B2DEA92","","0","","en","","","ApplicationComment","","","","","",""
"39E263BE-F7F5-443E-93DD-08319B2DEA92-fr","39E263BE-F7F5-443E-93DD-08319B2DEA92","","0","au printemps; stade 12-39 (BBCH).","fr","","","ApplicationComment","","","","","",""
"39E263BE-F7F5-443E-93DD-08319B2DEA92-de","39E263BE-F7F5-443E-93DD-08319B2DEA92","","0","Im Frühjahr; Stadium 12-39 (BBCH).","de","","","ApplicationComment","","","","","",""
"39E263BE-F7F5-443E-93DD-08319B2DEA92-it","39E263BE-F7F5-443E-93DD-08319B2DEA92","","0","In primavera (BBCH 12-39).","it","","","ApplicationComment","","","","","",""
"39E3BA9F-2E24-4B37-BDB2-9FF7A5FCD4E3-en","39E3BA9F-2E24-4B37-BDB2-9FF7A5FCD4E3","","0","","en","","","IngredientAdditionalText","","","","","",""
"39E3BA9F-2E24-4B37-BDB2-9FF7A5FCD4E3-fr","39E3BA9F-2E24-4B37-BDB2-9FF7A5FCD4E3","","0","correspond à 3.21 % de dicamba (35.9 g/L)","fr","","","IngredientAdditionalText","","","","","",""
"39E3BA9F-2E24-4B37-BDB2-9FF7A5FCD4E3-de","39E3BA9F-2E24-4B37-BDB2-9FF7A5FCD4E3","","0","entspricht 3.21 % Dicamba (35.9 g/L)","de","","","IngredientAdditionalText","","","","","",""
"39E3BA9F-2E24-4B37-BDB2-9FF7A5FCD4E3-it","39E3BA9F-2E24-4B37-BDB2-9FF7A5FCD4E3","","0","pari al 3.21 % di dicamba (35.9 g/L)","it","","","IngredientAdditionalText","","","","","",""
"39ED86C1-5088-41F3-9679-21750BC855D3-en","39ED86C1-5088-41F3-9679-21750BC855D3","","0","","en","13783","","Obligation","","","","","",""
"39ED86C1-5088-41F3-9679-21750BC855D3-de","39ED86C1-5088-41F3-9679-21750BC855D3","","0","Bei der Anwendung des Mittels Schutzhandschuhe tragen. ","de","13783","","Obligation","","","","","",""
